file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\job\flow\FlowHolder.java,org.springframework.batch.core.job.flow.FlowHolder,getFlows/0,false,28,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\test\repository\MySQLJdbcJobRepositoryIntegrationTests.java,org.springframework.batch.core.test.repository.MySQLJdbcJobRepositoryIntegrationTests$TestConfiguration,dataSource/0,false,127,2,0,0,0,1,7,8,1,1,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\test\repository\MySQLJdbcJobRepositoryIntegrationTests.java,org.springframework.batch.core.test.repository.MySQLJdbcJobRepositoryIntegrationTests$TestConfiguration,transactionManager/1[javax.sql.DataSource],false,137,2,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\test\repository\MySQLJdbcJobRepositoryIntegrationTests.java,org.springframework.batch.core.test.repository.MySQLJdbcJobRepositoryIntegrationTests$TestConfiguration,conversionService/0,false,151,4,0,0,0,2,2,15,2,3,0,2,0,0,0,0,1,0,1,0,2,0,2,0,0,1,14,1,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\test\repository\MySQLJdbcJobRepositoryIntegrationTests.java,org.springframework.batch.core.test.repository.MySQLJdbcJobRepositoryIntegrationTests$TestConfiguration,"job/2[org.springframework.batch.core.test.repository.JobRepository,org.springframework.batch.core.test.repository.PlatformTransactionManager]",false,142,7,0,0,0,1,3,6,1,2,2,3,0,0,0,0,0,0,3,0,0,0,1,0,0,1,8,1,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\samples\file\multirecordtype\DelegatingTradeLineAggregator.java,org.springframework.batch.samples.file.multirecordtype.DelegatingTradeLineAggregator,aggregate/1[java.lang.Object],false,34,2,0,0,0,3,1,11,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\samples\file\multirecordtype\DelegatingTradeLineAggregator.java,org.springframework.batch.samples.file.multirecordtype.DelegatingTradeLineAggregator,setTradeLineAggregator/1[org.springframework.batch.samples.file.multirecordtype.LineAggregator<org.springframework.batch.samples.domain.trade.Trade>],false,46,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\samples\file\multirecordtype\DelegatingTradeLineAggregator.java,org.springframework.batch.samples.file.multirecordtype.DelegatingTradeLineAggregator,setCustomerLineAggregator/1[org.springframework.batch.samples.file.multirecordtype.LineAggregator<org.springframework.batch.samples.domain.trade.CustomerCredit>],false,50,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\samples\jpa\CustomerCreditPagingAndSortingRepository.java,org.springframework.batch.samples.jpa.CustomerCreditPagingAndSortingRepository,"findByCreditGreaterThan/2[java.math.BigDecimal,org.springframework.batch.samples.jpa.Pageable]",false,27,3,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\SimpleResourceSuffixCreatorTests.java,org.springframework.batch.item.file.SimpleResourceSuffixCreatorTests,testGetSuffix/0,false,30,1,0,0,0,1,2,5,0,0,0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\configuration\xml\SplitParser.java,org.springframework.batch.core.configuration.xml.SplitParser,"parse/2[org.w3c.dom.Element,org.springframework.batch.core.configuration.xml.ParserContext]",false,68,12,6,1,5,6,17,37,1,12,2,17,0,0,1,0,0,0,11,3,12,2,3,0,0,0,71,1,2,true
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\configuration\xml\SplitParser.java,org.springframework.batch.core.configuration.xml.SplitParser,SplitParser/1[java.lang.String],true,56,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,1,0,true
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\EntityTests.java,org.springframework.batch.core.EntityTests,testGetVersion/0,false,48,1,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\EntityTests.java,org.springframework.batch.core.EntityTests,testEqualsSelf/0,false,72,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\EntityTests.java,org.springframework.batch.core.EntityTests,testIncrementVersion/0,false,53,1,0,0,0,1,4,4,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\EntityTests.java,org.springframework.batch.core.EntityTests,testEqualsEntityWithNullId/0,false,83,2,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\EntityTests.java,org.springframework.batch.core.EntityTests,testEqualsEntityWrongId/0,false,94,2,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\EntityTests.java,org.springframework.batch.core.EntityTests,testEqualsEntity/0,false,89,2,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\EntityTests.java,org.springframework.batch.core.EntityTests,testEqualsNull/0,false,104,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\EntityTests.java,org.springframework.batch.core.EntityTests,testEqualsObject/0,false,99,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\EntityTests.java,org.springframework.batch.core.EntityTests,testHashCode/0,false,35,2,0,0,0,1,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\EntityTests.java,org.springframework.batch.core.EntityTests,testToString/0,false,66,2,0,0,0,1,3,4,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\EntityTests.java,org.springframework.batch.core.EntityTests,testIncrementVersionTwice/0,false,59,1,0,0,0,1,4,5,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\EntityTests.java,org.springframework.batch.core.EntityTests,testEqualsSelfWithNullId/0,false,77,2,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\EntityTests.java,org.springframework.batch.core.EntityTests,testHashCodeNullId/0,false,40,1,0,0,0,2,3,6,0,2,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,10,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\job\builder\FlowBuilderTests.java,org.springframework.batch.core.job.builder.FlowBuilderTests,testTransitionOrdering/0,false,114,11,1,0,1,1,13,26,0,8,0,13,0,0,0,0,0,0,9,0,8,0,0,3,0,0,28,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\job\builder\FlowBuilderTests.java,org.springframework.batch.core.job.builder.FlowBuilderTests,testMultipleNext/0,false,65,10,2,0,2,1,12,11,0,4,0,12,1,1,0,0,0,0,8,0,4,0,0,0,0,0,24,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\job\builder\FlowBuilderTests.java,org.springframework.batch.core.job.builder.FlowBuilderTests,createCompleteStep/1[java.lang.String],false,156,2,4,4,0,1,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,10,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\job\builder\FlowBuilderTests.java,org.springframework.batch.core.job.builder.FlowBuilderTests,testStart/0,false,84,10,2,0,2,1,11,9,0,4,0,11,1,1,0,0,0,0,4,0,4,0,0,0,0,0,23,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\job\builder\FlowBuilderTests.java,org.springframework.batch.core.job.builder.FlowBuilderTests,testFrom/0,false,99,10,2,0,2,1,12,9,0,4,0,12,1,1,0,0,0,0,4,0,4,0,0,0,0,0,23,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\job\builder\FlowBuilderTests.java,org.springframework.batch.core.job.builder.FlowBuilderTests,testNext/0,false,50,10,2,0,2,1,12,9,0,4,0,12,1,1,0,0,0,0,4,0,4,0,0,0,0,0,23,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\data\builder\MongoPagingItemReaderBuilderTests.java,org.springframework.batch.item.data.builder.MongoPagingItemReaderBuilderTests,testNullTemplate/0,false,178,3,1,0,1,1,6,3,0,0,0,6,1,1,0,0,0,0,3,1,0,0,0,0,0,0,7,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\data\builder\MongoPagingItemReaderBuilderTests.java,org.springframework.batch.item.data.builder.MongoPagingItemReaderBuilderTests,testNullSortsWithQuery/0,false,214,3,1,0,1,1,8,3,0,0,0,8,1,1,0,0,0,0,4,1,0,0,0,0,0,0,12,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\data\builder\MongoPagingItemReaderBuilderTests.java,org.springframework.batch.item.data.builder.MongoPagingItemReaderBuilderTests,testNullTargetType/0,false,187,3,1,0,1,1,6,3,0,0,0,6,1,1,0,0,0,0,3,1,0,0,0,0,0,0,8,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\data\builder\MongoPagingItemReaderBuilderTests.java,org.springframework.batch.item.data.builder.MongoPagingItemReaderBuilderTests,testNullName/0,false,223,3,1,0,1,1,6,3,0,0,0,6,1,1,0,0,0,0,2,1,0,0,0,0,0,0,14,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\data\builder\MongoPagingItemReaderBuilderTests.java,org.springframework.batch.item.data.builder.MongoPagingItemReaderBuilderTests,getBasicBuilder/0,false,237,1,5,5,0,1,6,3,1,0,0,6,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,2,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\data\builder\MongoPagingItemReaderBuilderTests.java,org.springframework.batch.item.data.builder.MongoPagingItemReaderBuilderTests,"validateExceptionMessage/2[org.springframework.batch.item.data.builder.MongoPagingItemReaderBuilder<java.lang.String>,java.lang.String]",false,231,1,6,6,0,1,4,5,0,1,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,2,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\data\builder\MongoPagingItemReaderBuilderTests.java,org.springframework.batch.item.data.builder.MongoPagingItemReaderBuilderTests,testFields/0,false,84,3,1,0,1,1,15,11,0,2,0,15,1,1,0,0,0,0,5,3,1,0,1,0,0,1,19,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\data\builder\MongoPagingItemReaderBuilderTests.java,org.springframework.batch.item.data.builder.MongoPagingItemReaderBuilderTests,testVarargs/0,false,128,3,1,0,1,1,19,10,0,2,0,19,1,1,0,0,0,0,7,0,1,0,1,0,0,1,18,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\data\builder\MongoPagingItemReaderBuilderTests.java,org.springframework.batch.item.data.builder.MongoPagingItemReaderBuilderTests,testNullQuery/0,false,196,3,1,0,1,1,6,3,0,0,0,6,1,1,0,0,0,0,2,1,0,0,0,0,0,0,8,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\data\builder\MongoPagingItemReaderBuilderTests.java,org.springframework.batch.item.data.builder.MongoPagingItemReaderBuilderTests,setUp/0,false,62,1,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\data\builder\MongoPagingItemReaderBuilderTests.java,org.springframework.batch.item.data.builder.MongoPagingItemReaderBuilderTests,testWithoutQueryLimit/0,false,145,4,0,0,0,1,18,6,0,2,0,18,0,0,0,0,0,0,2,2,1,0,0,0,0,1,16,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\data\builder\MongoPagingItemReaderBuilderTests.java,org.springframework.batch.item.data.builder.MongoPagingItemReaderBuilderTests,testHint/0,false,99,3,1,0,1,1,14,6,0,2,0,14,1,1,0,0,0,0,3,0,1,0,0,0,0,1,17,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\data\builder\MongoPagingItemReaderBuilderTests.java,org.springframework.batch.item.data.builder.MongoPagingItemReaderBuilderTests,testWithoutQueryLimitAndPageSize/0,false,162,4,0,0,0,1,17,6,0,2,0,17,0,0,0,0,0,0,2,1,1,0,0,0,0,1,19,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\data\builder\MongoPagingItemReaderBuilderTests.java,org.springframework.batch.item.data.builder.MongoPagingItemReaderBuilderTests,testBasic/0,false,68,3,1,0,1,1,17,12,0,2,0,17,1,1,0,0,0,0,3,2,1,0,1,0,0,1,16,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\data\builder\MongoPagingItemReaderBuilderTests.java,org.springframework.batch.item.data.builder.MongoPagingItemReaderBuilderTests,testCollection/0,false,111,3,1,0,1,1,20,10,0,2,0,20,1,1,0,0,0,0,7,0,1,0,1,0,0,1,18,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\data\builder\MongoPagingItemReaderBuilderTests.java,org.springframework.batch.item.data.builder.MongoPagingItemReaderBuilderTests,testNullSortsWithQueryString/0,false,205,3,1,0,1,1,6,3,0,0,0,6,1,1,0,0,0,0,3,1,0,0,0,0,0,0,11,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\database\builder\JdbcPagingItemReaderBuilderTests.java,org.springframework.batch.item.database.builder.JdbcPagingItemReaderBuilderTests,testDataRowMapper/0,false,267,6,0,0,0,1,19,13,0,3,0,19,0,0,0,0,0,0,6,5,3,0,0,0,0,0,15,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\database\builder\JdbcPagingItemReaderBuilderTests.java,org.springframework.batch.item.database.builder.JdbcPagingItemReaderBuilderTests,tearDown/0,false,65,1,0,0,0,2,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\database\builder\JdbcPagingItemReaderBuilderTests.java,org.springframework.batch.item.database.builder.JdbcPagingItemReaderBuilderTests,testValidation/0,false,294,2,0,0,0,1,9,23,0,2,0,9,0,0,0,0,0,0,11,6,14,0,0,0,0,0,26,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\database\builder\JdbcPagingItemReaderBuilderTests.java,org.springframework.batch.item.database.builder.JdbcPagingItemReaderBuilderTests,testSaveState/0,false,169,6,4,0,4,1,24,22,0,7,0,24,0,0,0,0,0,0,7,12,5,0,0,0,0,1,17,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\database\builder\JdbcPagingItemReaderBuilderTests.java,org.springframework.batch.item.database.builder.JdbcPagingItemReaderBuilderTests,testParameters/0,false,207,6,4,0,4,1,24,16,0,6,0,24,0,0,0,0,0,0,9,11,4,0,0,0,0,1,23,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\database\builder\JdbcPagingItemReaderBuilderTests.java,org.springframework.batch.item.database.builder.JdbcPagingItemReaderBuilderTests,testBasicConfigurationQueryProvider/0,false,72,8,4,0,4,1,27,22,0,7,0,27,0,0,0,0,0,0,7,12,5,0,0,0,0,1,22,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\database\builder\JdbcPagingItemReaderBuilderTests.java,org.springframework.batch.item.database.builder.JdbcPagingItemReaderBuilderTests,testBasicConfiguration/0,false,109,6,4,0,4,1,21,13,0,5,0,21,0,0,0,0,0,0,6,9,3,0,0,0,0,1,14,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\database\builder\JdbcPagingItemReaderBuilderTests.java,org.springframework.batch.item.database.builder.JdbcPagingItemReaderBuilderTests,testPageSize/0,false,136,6,4,0,4,1,21,18,0,6,0,21,0,0,0,0,0,0,8,11,4,0,0,0,0,1,15,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\database\builder\JdbcPagingItemReaderBuilderTests.java,org.springframework.batch.item.database.builder.JdbcPagingItemReaderBuilderTests,setUp/0,false,59,3,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,8,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\database\builder\JdbcPagingItemReaderBuilderTests.java,org.springframework.batch.item.database.builder.JdbcPagingItemReaderBuilderTests,testBeanRowMapper/0,false,240,6,4,0,4,1,19,13,0,3,0,19,0,0,0,0,0,0,6,5,3,0,0,0,0,0,15,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\database\builder\JdbcPagingItemReaderBuilderTests.java,org.springframework.batch.item.database.builder.JdbcPagingItemReaderBuilderTests,"Bar/4[int,int,java.lang.String,java.lang.String]",false,385,1,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\samples\adapter\tasklet\Task.java,org.springframework.batch.samples.adapter.tasklet.Task,doWork/1[org.springframework.batch.samples.adapter.tasklet.ChunkContext],false,22,1,0,0,0,1,5,4,1,0,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,1,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\step\tasklet\StoppableTasklet.java,org.springframework.batch.core.step.tasklet.StoppableTasklet,stop/0,false,35,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,true
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\launch\support\RunIdIncrementer.java,org.springframework.batch.core.launch.support.RunIdIncrementer,setKey/1[java.lang.String],false,43,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,true
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\launch\support\RunIdIncrementer.java,org.springframework.batch.core.launch.support.RunIdIncrementer,getNext/1[org.springframework.batch.core.JobParameters],false,54,4,6,0,6,4,7,14,1,3,1,7,0,0,0,2,1,1,1,2,4,2,2,0,0,0,34,1,0,true
C:\Users\All Five Projects\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\samples\file\xml\XmlJobConfiguration.java,org.springframework.batch.samples.file.xml.XmlJobConfiguration,itemWriter/1[org.springframework.batch.samples.file.xml.WritableResource],false,59,8,1,0,1,1,7,3,1,0,1,7,1,1,0,0,0,0,3,0,0,0,0,0,0,0,9,1,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\samples\file\xml\XmlJobConfiguration.java,org.springframework.batch.samples.file.xml.XmlJobConfiguration,customerCreditMarshaller/0,false,38,4,2,2,0,1,3,6,1,1,0,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,9,1,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\samples\file\xml\XmlJobConfiguration.java,org.springframework.batch.samples.file.xml.XmlJobConfiguration,itemReader/1[org.springframework.batch.samples.file.xml.Resource],false,48,8,1,0,1,1,6,3,1,0,1,6,1,1,0,0,0,0,3,0,0,0,0,0,0,0,7,1,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\samples\file\xml\XmlJobConfiguration.java,org.springframework.batch.samples.file.xml.XmlJobConfiguration,"job/4[org.springframework.batch.samples.file.xml.JobRepository,org.springframework.batch.samples.file.xml.JdbcTransactionManager,org.springframework.batch.samples.file.xml.ItemReader<org.springframework.batch.samples.domain.trade.CustomerCredit>,org.springframework.batch.samples.file.xml.ItemWriter<org.springframework.batch.samples.domain.trade.CustomerCredit>]",false,70,9,1,0,1,1,6,3,1,0,4,6,0,0,0,0,0,0,2,1,0,0,0,0,0,0,13,1,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\repeat\policy\DefaultResultCompletionPolicy.java,org.springframework.batch.repeat.policy.DefaultResultCompletionPolicy,"isComplete/2[org.springframework.batch.repeat.RepeatContext,org.springframework.batch.repeat.RepeatStatus]",false,40,2,1,0,1,2,1,3,1,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12,1,0,true
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\repeat\policy\DefaultResultCompletionPolicy.java,org.springframework.batch.repeat.policy.DefaultResultCompletionPolicy,isComplete/1[org.springframework.batch.repeat.RepeatContext],false,50,1,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\scope\TestCollaborator.java,org.springframework.batch.core.scope.TestCollaborator,setParent/1[org.springframework.batch.core.scope.Collaborator],false,44,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\scope\TestCollaborator.java,org.springframework.batch.core.scope.TestCollaborator,setList/1[java.util.List<java.lang.String>],false,35,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\scope\TestCollaborator.java,org.springframework.batch.core.scope.TestCollaborator,getParent/0,false,40,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\scope\TestCollaborator.java,org.springframework.batch.core.scope.TestCollaborator,getList/0,false,31,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\scope\TestCollaborator.java,org.springframework.batch.core.scope.TestCollaborator,getName/0,false,49,0,5,5,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\scope\TestCollaborator.java,org.springframework.batch.core.scope.TestCollaborator,setName/1[java.lang.String],false,53,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\util\ExecutionContextUserSupportTests.java,org.springframework.batch.item.util.ExecutionContextUserSupportTests,testGetKey/0,false,34,1,0,0,0,1,3,4,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15,0,0,true
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\util\ExecutionContextUserSupportTests.java,org.springframework.batch.item.util.ExecutionContextUserSupportTests,testGetKeyWithNoNameSet/0,false,43,1,0,0,0,1,3,4,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,15,0,0,true
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\step\builder\AbstractTaskletStepBuilder.java,org.springframework.batch.core.step.builder.AbstractTaskletStepBuilder,build/0,false,103,8,12,0,12,6,15,32,1,2,0,15,0,0,0,4,1,1,0,2,4,0,2,0,0,0,49,1,0,true
